Air temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Type_H,Type_L,Type_M
0.2223469068802681,-0.25533993265515514,-0.053472808386966275,-0.4548399309136541,0,0,1,0
0.2223469068802681,0.7319693418344239,-1.256460623616803,-0.4234185685487165,0,1,0,0
0.2223469068802681,-0.517506802152388,0.5480210992279521,-0.3448651626363725,0,1,0,0
0.2223469068802681,-0.4115244506535066,1.9515068836627616,-0.2663117567240285,1,0,1,0
0.2223469068802681,0.2857278618391339,-0.35421976219442547,-0.23489039435909093,0,0,1,0
0.2223469068802681,3.5432906658047503,-2.1587014850391806,-0.2034690319941533,0,0,0,1
0.2223469068802681,0.2857278618391339,-0.2539707775919391,-0.15633698844674693,0,0,1,0
0.2223469068802681,0.2132136213398993,-0.6549667160018846,-0.12491562608180933,0,0,1,0
0.2223469068802681,-0.9358581896479723,2.1520048528677345,-0.09349426371687172,0,0,0,1
0.2223469068802681,1.273037136328713,-1.4569585928217759,-0.046362220169465326,0,0,1,0
0.2223469068802681,-0.12146748865656815,-0.053472808386966275,-0.014940857804527726,0,0,1,0
0.2223469068802681,0.09049721434119457,0.04677617621552012,0.016480504560409875,0,0,0,1
0.2223469068802681,-0.6848473571506217,0.3475231300229793,0.06361254810781627,0,0,1,0
0.2223469068802681,0.27457182483925163,-0.45446874679691185,0.09503391047275388,0,0,0,1
0.2223469068802681,-0.651379246150975,1.049266022240384,0.14216595402016027,0,0,1,0
0.2223469068802681,-0.9079680971482667,1.3500129760478432,0.17358731638509786,0,0,1,0
0.2223469068802681,-0.5844430241516815,1.049266022240384,0.20500867875003548,0,0,1,0
0.2223469068802681,-0.6458012276510338,0.7485190684329249,0.23643004111497307,0,0,1,0
0.2223469068802681,-0.9749043191475601,1.2497639914453569,0.26785140347991065,0,0,1,0
0.2223469068802681,1.596562209325298,-1.6574565620267487,0.29927276584484824,0,0,1,0
0.2223469068802681,-0.969326300647619,0.44777211462546573,0.3306941282097859,0,0,1,0
0.2223469068802681,-0.6067550981514459,0.7485190684329249,0.3621154905747235,0,0,0,1
0.2223469068802681,-0.5788650056517404,0.44777211462546573,0.4092475341221299,0,0,1,0
0.2223469068802681,1.5184699503261223,-1.4569585928217759,0.4406688964870675,0,0,0,1
0.2223469068802681,-0.4115244506535066,0.3475231300229793,0.4878009400344739,0,0,0,1
0.2223469068802681,-0.9302801711480311,1.1495150068428706,0.5349329835818802,0,0,1,0
0.2223469068802681,1.780636819823355,-1.3567096082192895,0.5663543459468179,0,0,1,0
0.2223469068802681,0.9829801743317744,-1.3567096082192895,0.5977757083117554,0,0,1,0
0.2223469068802681,0.2857278618391339,-0.15372179298945268,0.6291970706766931,0,0,1,0
0.2223469068802681,0.6985012308347771,-1.4569585928217759,0.6606184330416307,0,0,0,1
0.2223469068802681,-0.14935758115627376,-0.35421976219442547,0.7077504765890371,0,0,1,0
0.2223469068802681,-0.2274498401554495,0.44777211462546573,0.7391718389539746,0,0,1,0
0.2223469068802681,-0.8019857456493853,0.1470251608180065,0.7705932013189123,0,0,1,0
0.2223469068802681,-0.2720739881549785,0.3475231300229793,0.8020145636838498,0,1,0,0
0.2223469068802681,-0.0656873036571569,-0.45446874679691185,0.8805679695961939,0,1,0,0
0.2223469068802681,-0.14935758115627376,-0.2539707775919391,0.9591213755085378,0,0,1,0
0.2223469068802681,-0.3613222841540365,0.24727414542049292,0.9905427378734755,0,0,1,0
0.2223469068802681,-0.18840371065586164,0.1470251608180065,1.021964100238413,0,0,1,0
0.2223469068802681,-0.23860587715533174,0.04677617621552012,1.0533854626033508,0,0,1,0
0.2223469068802681,-0.8744999861486199,0.9490170376378977,1.0848068249682883,0,0,1,0
0.2223469068802681,-0.6681133016507983,0.7485190684329249,1.1162281873332258,0,0,1,0
0.2223469068802681,-0.42825850615332994,-0.053472808386966275,1.1476495496981634,0,0,1,0
0.2223469068802681,-0.49519472815262344,0.5480210992279521,1.179070912063101,0,0,0,1
0.2223469068802681,-0.835453856649032,0.6482700838304385,1.2262029556105074,0,1,0,0
0.2223469068802681,0.8825758413328342,-1.1562116390143167,1.3047563615228515,0,0,0,1
0.2223469068802681,-1.1366668556458528,1.751008914457789,1.3518884050702578,1,0,1,0
0.2223469068802681,-0.35016624715415423,0.24727414542049292,1.3833097674351955,0,0,1,0
0.2223469068802681,-0.23302785865539064,0.3475231300229793,1.414731129800133,0,0,1,0
0.2223469068802681,0.7263913233344828,-1.0559626544118303,1.4461524921650706,0,0,0,1
0.2223469068802681,-0.46730463565291785,0.8487680530354113,1.493284535712477,0,0,1,0
0.2223469068802681,-0.22187182165550837,-0.15372179298945268,1.5247058980774146,0,0,1,0
0.2223469068802681,-0.33901021015427196,0.1470251608180065,1.5561272604423522,0,0,1,0
0.2223469068802681,2.171098114819234,-1.8579545312317214,1.58754862280729,0,0,1,0
0.2223469068802681,0.45864643533730876,-1.1562116390143167,1.6189699851722275,0,0,0,1
0.2223469068802681,-1.0195284671470892,0.44777211462546573,1.6661020287196338,0,0,0,1
0.2223469068802681,-0.2720739881549785,0.6482700838304385,1.7132340722670403,0,0,1,0
0.2223469068802681,0.21879163983984043,-0.8554646852068575,1.7446554346319778,0,0,1,0
0.2223469068802681,0.7933275453337761,-0.8554646852068575,1.7760767969969153,0,0,1,0
0.2223469068802681,-0.6792693386506805,0.3475231300229793,1.807498159361853,0,0,1,0
0.2223469068802681,-0.037797211157451285,0.04677617621552012,-1.6959837443286894,0,0,0,1
0.2223469068802681,-0.22187182165550837,-0.15372179298945268,-1.6488517007812828,0,0,0,1
0.2223469068802681,-0.5955990611515637,0.5480210992279521,-1.6017196572338765,0,0,1,0
0.2223469068802681,1.194944877329537,-1.0559626544118303,-1.5702982948689388,0,0,1,0
0.2223469068802681,-0.6960033941505039,0.9490170376378977,-1.5388769325040013,0,0,1,0
0.2223469068802681,0.6482990643353069,-0.755215700604371,-1.5074555701390637,0,0,1,0
0.2223469068802681,-0.12704550715650928,-0.45446874679691185,-1.4760342077741262,0,0,1,0
0.2223469068802681,-0.6290671721512104,0.5480210992279521,-1.4446128454091884,0,0,1,0
0.2223469068802681,-0.33343219165433086,-0.053472808386966275,-1.413191483044251,0,0,1,0
0.2223469068802681,0.1685894733403703,-0.35421976219442547,-1.3817701206793134,0,0,0,1
0.2223469068802681,0.16301145484042917,-0.35421976219442547,-1.3346380771319069,0,0,1,0
0.2223469068802681,1.6969665423242384,-1.5572075774242622,-1.3032167147669693,0,0,0,1
0.2223469068802681,-0.32785417315438975,0.04677617621552012,-1.2560846712195628,0,0,0,1
0.7188786328299818,-0.5119287836524469,-0.35421976219442547,-1.2089526276721565,0,0,1,0
0.7188786328299818,-0.47288265415285896,0.1470251608180065,-1.177531265307219,0,0,1,0
0.2223469068802681,-1.2761173181443808,1.6507599298553024,-1.1461099029422812,0,0,0,1
0.2223469068802681,-0.14377956265633265,-0.15372179298945268,-1.098977859394875,0,1,0,0
0.2223469068802681,3.353638036806752,-2.3591994542441532,-1.0204244534825309,0,1,0,0
0.7188786328299818,-0.9023900786483255,0.9490170376378977,-0.9418710475701869,0,0,1,0
0.7188786328299818,0.2578377693394283,-0.755215700604371,-0.9104496852052493,0,0,1,0
0.7188786328299818,-0.26649596965503736,0.24727414542049292,-0.8790283228403117,0,1,0,0
0.7188786328299818,-1.5327061691416726,1.9515068836627616,-0.8004749169279677,0,0,1,0
0.7188786328299818,-0.9302801711480311,0.7485190684329249,-0.7690535545630302,0,0,1,0
0.7188786328299818,-0.160513618156156,-0.053472808386966275,-0.7376321921980925,0,0,1,0
0.2223469068802681,-0.6458012276510338,0.04677617621552012,-0.7062108298331549,0,0,1,0
0.7188786328299818,-0.41710246915344773,-0.45446874679691185,-0.6747894674682173,0,0,1,0
0.7188786328299818,0.3526640838384274,-0.45446874679691185,-0.6433681051032797,0,0,1,0
0.7188786328299818,0.5032705833368377,-0.755215700604371,-0.6119467427383422,0,0,0,1
0.2223469068802681,1.5184699503261223,-1.6574565620267487,-0.5648146991909357,0,0,1,0
0.2223469068802681,0.9606681003320099,-1.1562116390143167,-0.5333933368259981,0,0,1,0
0.2223469068802681,-1.3486315586436155,0.8487680530354113,-0.5019719744610606,0,0,0,1
0.7188786328299818,-0.746205560649974,0.6482700838304385,-0.4548399309136541,0,0,1,0
0.7188786328299818,-0.7908297086495031,1.4502619606503298,-0.4234185685487165,0,0,1,0
0.7188786328299818,0.7989055638337174,-1.0559626544118303,-0.3919972061837789,0,0,1,0
0.7188786328299818,-0.06010928515721578,-0.15372179298945268,-0.36057584381884134,0,0,1,0
0.7188786328299818,0.051451084841606695,-0.15372179298945268,-0.32915448145390375,0,0,0,1
0.7188786328299818,-0.8019857456493853,0.7485190684329249,-0.28202243790649734,0,1,0,0
0.7188786328299818,-0.8968120601483844,1.9515068836627616,-0.2034690319941533,0,0,1,0
0.7188786328299818,-0.32785417315438975,1.3500129760478432,-0.17204766962921572,0,0,1,0
0.7188786328299818,-0.6179111351513282,-0.35421976219442547,-0.14062630726427813,0,0,0,1
0.7188786328299818,-0.18840371065586164,-0.053472808386966275,-0.09349426371687172,0,0,0,1
0.7188786328299818,-0.5230848206523291,-0.35421976219442547,-0.046362220169465326,0,0,1,0
0.7188786328299818,-0.28323002515486073,0.24727414542049292,-0.014940857804527726,0,0,1,0
0.7188786328299818,0.3470860653384863,-0.6549667160018846,0.016480504560409875,0,0,1,0
0.7188786328299818,0.06260712184148895,-0.5547177313993983,0.047901866925347474,0,0,1,0
0.7188786328299818,0.006826936842077707,-0.5547177313993983,0.07932322929028507,0,0,1,0
0.7188786328299818,0.2689938063393105,-0.5547177313993983,0.11074459165522267,0,0,1,0
0.7188786328299818,-0.2776520066549196,0.04677617621552012,0.14216595402016027,0,1,0,0
0.7188786328299818,-0.294386062154743,-0.5547177313993983,0.22071935993250427,0,0,1,0
0.7188786328299818,-0.6067550981514459,-0.2539707775919391,0.2521407222974419,0,0,1,0
0.7188786328299818,1.50731391332624,-1.4569585928217759,0.2835620846623795,0,0,0,1
0.7188786328299818,-0.026641174157569038,-0.053472808386966275,0.3306941282097859,0,0,1,0
0.7188786328299818,1.7471687088237084,-1.4569585928217759,0.3621154905747235,0,0,0,1
0.7188786328299818,0.31361795433883954,-0.8554646852068575,0.4092475341221299,0,0,1,0
0.7188786328299818,-0.6402232091510927,0.3475231300229793,0.4406688964870675,0,0,1,0
0.7188786328299818,1.323239302828183,-1.1562116390143167,0.47209025885200506,0,0,1,0
0.7188786328299818,-0.22187182165550837,0.1470251608180065,0.5035116212169427,0,0,0,1
0.7188786328299818,6.533108581773193,-3.0609423464615584,0.5506436647643491,1,0,0,1
0.2223469068802681,-1.0027944116472658,1.1495150068428706,0.5977757083117554,0,0,1,0
0.2223469068802681,0.4363343613375443,-0.8554646852068575,0.6291970706766931,0,0,0,1
0.2223469068802681,-0.5342408576522113,1.3500129760478432,0.6763291142240995,0,0,0,1
0.2223469068802681,-0.9191241341481489,1.049266022240384,0.7234611577715059,0,0,1,0
0.2223469068802681,1.7415906903237672,-1.6574565620267487,0.7548825201364434,0,0,0,1
0.2223469068802681,-1.4769259841422613,2.753498760482653,0.8020145636838498,0,0,0,1
0.2223469068802681,-0.032219192657510165,0.44777211462546573,0.8491466072312562,0,0,1,0
0.2223469068802681,-0.3445882286542131,-0.2539707775919391,0.8805679695961939,0,0,1,0
0.2223469068802681,-0.42825850615332994,0.6482700838304385,0.9119893319611314,0,0,1,0
0.7188786328299818,0.6985012308347771,-1.1562116390143167,0.943410694326069,0,0,0,1
0.2223469068802681,-0.6960033941505039,0.1470251608180065,0.9905427378734755,0,0,1,0
0.2223469068802681,3.2922798333073997,-2.258950469641667,1.021964100238413,0,1,0,0
0.2223469068802681,-1.2036030776451463,2.1520048528677345,1.100517506150757,0,0,1,0
0.2223469068802681,-0.6234891536512693,0.3475231300229793,1.1319388685156946,0,0,1,0
0.2223469068802681,-0.9135461156482078,1.6507599298553024,1.1633602308806323,0,0,0,1
0.2223469068802681,-0.7629396161497974,1.049266022240384,1.2104922744280386,0,0,0,1
0.2223469068802681,-0.21629380315556726,0.44777211462546573,1.2576243179754452,0,0,1,0
0.7188786328299818,0.10723126984101794,-0.2539707775919391,1.2890456803403827,0,0,0,1
0.2223469068802681,-0.5119287836524469,0.1470251608180065,1.336177723887789,0,0,0,1
0.7188786328299818,-0.11588947015662703,-0.053472808386966275,1.3833097674351955,0,0,1,0
0.7188786328299818,1.95355539332153,-1.6574565620267487,1.414731129800133,0,0,1,0
0.7188786328299818,0.7598594343341295,-0.9557136698093438,1.4461524921650706,0,0,1,0
0.2223469068802681,1.01087026683148,-1.256460623616803,1.4775738545300083,0,1,0,0
0.7188786328299818,-0.22187182165550837,-0.5547177313993983,1.5561272604423522,0,0,0,1
0.2223469068802681,-0.5453968946520936,0.3475231300229793,1.6032593039897587,0,0,1,0
0.2223469068802681,-0.7908297086495031,0.24727414542049292,1.6346806663546962,0,1,0,0
0.2223469068802681,-0.25533993265515514,-0.15372179298945268,1.7132340722670403,0,0,1,0
0.2223469068802681,-0.651379246150975,1.049266022240384,1.7446554346319778,0,0,0,1
0.2223469068802681,-0.7796736716496208,1.049266022240384,1.7917874781793843,1,0,1,0
0.2223469068802681,-0.6346451906511515,0.44777211462546573,1.8232088405443219,0,0,1,0
0.2223469068802681,-0.21071578465562613,0.44777211462546573,1.8546302029092594,0,0,1,0
0.2223469068802681,0.5032705833368377,-0.45446874679691185,-1.6959837443286894,0,0,0,1
0.2223469068802681,-0.2720739881549785,0.24727414542049292,-1.6488517007812828,0,0,1,0
0.2223469068802681,0.06260712184148895,-0.755215700604371,-1.6174303384163453,0,0,1,0
0.2223469068802681,-0.6848473571506217,0.6482700838304385,-1.5860089760514078,0,0,1,0
0.2223469068802681,-0.2999640806546841,-0.15372179298945268,-1.55458761368647,0,0,1,0
0.2223469068802681,0.1406993808406647,-0.35421976219442547,-1.5231662513215325,0,0,1,0
0.2223469068802681,2.0706937818202937,-2.0584525004366943,-1.491744888956595,0,0,1,0
0.2223469068802681,-0.4394145431532122,0.6482700838304385,-1.4603235265916572,0,0,1,0
0.2223469068802681,0.3582421023383685,-0.5547177313993983,-1.4289021642267197,0,0,1,0
0.2223469068802681,-0.294386062154743,0.7485190684329249,-1.3974808018617821,0,0,1,0
0.2223469068802681,0.11838730684090018,-0.8554646852068575,-1.3660594394968446,0,0,1,0
0.2223469068802681,-0.2274498401554495,-0.053472808386966275,-1.3346380771319069,0,0,1,0
0.2223469068802681,-0.6011770796515048,0.8487680530354113,-1.3032167147669693,0,1,0,0
0.2223469068802681,-0.294386062154743,0.5480210992279521,-1.2246633088546253,0,0,1,0
0.2223469068802681,-0.294386062154743,-0.45446874679691185,-1.1932419464896877,0,0,1,0
0.2223469068802681,-0.5453968946520936,-0.15372179298945268,-1.1618205841247502,0,0,1,0
0.2223469068802681,-0.9637482821476778,1.550510945252816,-1.1303992217598124,0,0,0,1
0.2223469068802681,-0.3780563396538599,0.1470251608180065,-1.0832671782124061,0,0,1,0
0.2223469068802681,-0.42268048765338884,-0.15372179298945268,-1.0518458158474686,0,0,1,0
0.2223469068802681,-0.701581412650445,0.1470251608180065,-1.0204244534825309,0,0,1,0
0.2223469068802681,0.36382012083830967,-0.9557136698093438,-0.9890030911175933,0,1,0,0
0.2223469068802681,-0.7685176346497385,1.1495150068428706,-0.9104496852052493,0,0,1,0
0.2223469068802681,0.6315650088354836,-1.256460623616803,-0.8790283228403117,0,0,1,0
0.2223469068802681,-0.7573615976498563,0.5480210992279521,-0.8476069604753741,0,0,1,0
0.2223469068802681,1.9423993563216477,-1.8579545312317214,-0.8161855981104366,0,0,1,0
0.2223469068802681,-0.746205560649974,0.7485190684329249,-0.7847642357454989,0,0,1,0
0.2223469068802681,-0.23860587715533174,0.1470251608180065,-0.7533428733805613,0,1,0,0
0.2223469068802681,-0.22187182165550837,0.3475231300229793,-0.6747894674682173,0,0,1,0
0.2223469068802681,0.05702910334154782,-0.2539707775919391,-0.6433681051032797,0,0,1,0
0.2223469068802681,-0.1326235256564504,0.44777211462546573,-0.6119467427383422,0,0,1,0
0.2223469068802681,0.006826936842077707,-0.2539707775919391,-0.5805253803734045,0,0,1,0
0.2223469068802681,-0.6290671721512104,0.44777211462546573,-0.5491040180084669,0,1,0,0
0.2223469068802681,-0.4115244506535066,0.1470251608180065,-0.4705506120961229,0,0,0,1
0.2223469068802681,-1.0027944116472658,1.4502619606503298,-0.4234185685487165,0,0,0,1
0.2223469068802681,0.06818514034143007,-0.35421976219442547,-0.3762865250013101,0,0,0,1
0.2223469068802681,0.31919597283878065,-0.5547177313993983,-0.32915448145390375,0,0,1,0
0.2223469068802681,0.7319693418344239,-1.3567096082192895,-0.2977331190889661,0,0,0,1
0.2223469068802681,1.8364170048227664,-1.8579545312317214,-0.25060107554155975,0,0,1,0
0.2223469068802681,-0.2720739881549785,-0.053472808386966275,-0.21917971317662213,0,0,0,1
0.2223469068802681,0.7654374528340706,-0.45446874679691185,-0.17204766962921572,0,0,0,1
0.2223469068802681,1.8754631343223542,-1.757705546629235,-0.12491562608180933,0,0,0,1
0.2223469068802681,1.8308389863228252,-1.6574565620267487,-0.07778358253440293,0,0,0,1
0.2223469068802681,0.5980968978358369,-1.0559626544118303,-0.030651538986996525,0,0,1,0
0.2223469068802681,-0.9135461156482078,0.3475231300229793,0.0007698233779410748,0,1,0,0
0.2223469068802681,0.10723126984101794,-0.35421976219442547,0.07932322929028507,0,0,1,0
0.2223469068802681,0.51442662033672,-0.5547177313993983,0.11074459165522267,0,0,1,0
0.2223469068802681,-0.9637482821476778,0.3475231300229793,0.14216595402016027,0,0,1,0
0.2223469068802681,-0.9972163931473246,0.8487680530354113,0.17358731638509786,0,0,1,0
0.2223469068802681,0.045873066341665575,-0.053472808386966275,0.20500867875003548,0,0,1,0
0.2223469068802681,0.17974551034025255,-0.8554646852068575,0.23643004111497307,0,0,1,0
0.2223469068802681,-0.06010928515721578,-0.35421976219442547,0.26785140347991065,0,0,1,0
0.2223469068802681,-0.5955990611515637,0.3475231300229793,0.29927276584484824,0,1,0,0
0.2223469068802681,-1.0195284671470892,1.3500129760478432,0.37782617175719224,0,0,1,0
0.2223469068802681,-0.651379246150975,0.6482700838304385,0.4092475341221299,0,1,0,0
0.2223469068802681,-0.5621309501519169,0.24727414542049292,0.4878009400344739,0,0,1,0
0.2223469068802681,-0.3111201176545664,0.44777211462546573,0.5192223023994115,0,0,1,0
0.2223469068802681,-1.1589789296456172,0.9490170376378977,0.5506436647643491,0,0,1,0
0.2223469068802681,-0.42268048765338884,-0.2539707775919391,0.5820650271292866,0,0,1,0
0.2223469068802681,-0.517506802152388,0.04677617621552012,0.6134863894942243,0,0,1,0
0.2223469068802681,-1.0195284671470892,0.5480210992279521,0.6449077518591618,0,0,1,0
0.2223469068802681,0.7654374528340706,-0.9557136698093438,0.6763291142240995,0,0,1,0
0.2223469068802681,2.0706937818202937,-1.6574565620267487,0.7077504765890371,0,0,1,0
0.2223469068802681,-0.9135461156482078,1.6507599298553024,0.7391718389539746,0,0,1,0
0.2223469068802681,-0.14377956265633265,0.04677617621552012,0.7705932013189123,0,0,0,1
0.2223469068802681,-0.1549355996562149,-0.45446874679691185,0.8177252448663187,0,0,1,0
0.2223469068802681,0.6873451938348948,-1.1562116390143167,0.8491466072312562,0,1,0,0
0.2223469068802681,-0.25533993265515514,0.8487680530354113,0.9277000131436003,0,0,1,0
0.2223469068802681,0.09049721434119457,-0.2539707775919391,0.9591213755085378,0,0,0,1
0.2223469068802681,-0.48403869115274123,0.1470251608180065,1.0062534190559442,0,0,1,0
0.2223469068802681,-0.21629380315556726,-0.053472808386966275,1.0376747814208818,0,0,1,0
0.2223469068802681,0.3582421023383685,-0.9557136698093438,1.0690961437858195,0,0,1,0
0.2223469068802681,0.7989055638337174,-1.256460623616803,1.100517506150757,0,0,1,0
0.2223469068802681,0.15743343634048806,-0.2539707775919391,1.1319388685156946,0,0,1,0
0.2223469068802681,-0.701581412650445,0.6482700838304385,1.1633602308806323,0,0,1,0
0.2223469068802681,-0.612333116651387,0.1470251608180065,1.1947815932455699,0,0,0,1
0.2223469068802681,0.8546857488331285,-0.8554646852068575,1.2419136367929762,0,0,1,0
0.2223469068802681,-0.35016624715415423,0.8487680530354113,1.273334999157914,0,0,1,0
0.2223469068802681,0.31919597283878065,-0.9557136698093438,1.3047563615228515,0,0,0,1
0.2223469068802681,-0.8298758381490909,0.9490170376378977,1.3518884050702578,0,1,0,0
0.2223469068802681,0.38055417633813304,-0.6549667160018846,1.4304418109826018,0,0,0,1
0.2223469068802681,1.5742501353255336,-1.3567096082192895,1.4775738545300083,0,0,1,0
0.2223469068802681,3.3592160553066934,-2.1587014850391806,1.5089952168949459,0,1,0,0
0.2223469068802681,0.07934117734131232,-0.6549667160018846,1.58754862280729,1,0,0,1
0.2223469068802681,-0.5398188761521524,0.5480210992279521,-1.6959837443286894,0,0,0,1
0.2223469068802681,-0.4449925616531533,0.5480210992279521,-1.6488517007812828,0,0,1,0
0.2223469068802681,5.339412622785792,-2.6599464080516126,-1.6174303384163453,0,1,0,0
0.2223469068802681,-0.9581702636477367,1.751008914457789,-1.5388769325040013,0,0,1,0
0.2223469068802681,2.5950275208147593,-2.0584525004366943,-1.5074555701390637,0,0,1,0
0.2223469068802681,-0.7406275421500329,0.7485190684329249,-1.4760342077741262,0,0,1,0
0.2223469068802681,0.051451084841606695,-0.6549667160018846,-1.4446128454091884,0,0,1,0
0.2223469068802681,-1.147822892645735,1.550510945252816,-1.413191483044251,0,0,1,0
0.2223469068802681,1.273037136328713,-1.3567096082192895,-1.3817701206793134,0,0,1,0
0.2223469068802681,1.6077182463251802,-1.256460623616803,-1.3503487583143756,0,0,1,0
0.2223469068802681,-0.032219192657510165,0.6482700838304385,-1.318927395949438,0,0,0,1
0.2223469068802681,-0.1326235256564504,-0.35421976219442547,-1.2717953524020318,0,1,0,0
0.2223469068802681,0.16301145484042917,0.1470251608180065,-1.1932419464896877,0,0,1,0
0.2223469068802681,-0.48403869115274123,0.7485190684329249,-1.1618205841247502,0,0,1,0
0.2223469068802681,-0.5900210426516226,-0.2539707775919391,-1.1303992217598124,0,0,1,0
0.2223469068802681,0.6204089718356014,-0.6549667160018846,-1.098977859394875,0,0,0,1
0.2223469068802681,0.5032705833368377,-0.8554646852068575,-1.0518458158474686,0,0,1,0
0.2223469068802681,-0.10473343315674477,-0.053472808386966275,-1.0204244534825309,0,0,1,0
0.2223469068802681,-0.8131417826492675,0.3475231300229793,-0.9890030911175933,0,1,0,0
-0.27418481906944553,-0.9749043191475601,0.9490170376378977,-0.9104496852052493,0,1,0,0
-0.27418481906944553,-0.835453856649032,1.049266022240384,-0.8318962792929053,0,0,0,1
-0.27418481906944553,-0.40594643215356546,0.6482700838304385,-0.7847642357454989,0,0,1,0
-0.27418481906944553,0.6204089718356014,-0.755215700604371,-0.7533428733805613,0,0,1,0
-0.27418481906944553,0.08491919584125344,-0.35421976219442547,-0.7219215110156237,0,0,1,0
-0.27418481906944553,-0.3613222841540365,-0.053472808386966275,-0.6905001486506861,0,0,0,1
-0.27418481906944553,0.34150804683854513,-0.755215700604371,-0.6433681051032797,0,1,0,0
-0.27418481906944553,-1.0195284671470892,1.4502619606503298,-0.5648146991909357,0,0,1,0
-0.27418481906944553,0.17974551034025255,-0.15372179298945268,-0.5333933368259981,0,0,1,0
-0.27418481906944553,0.6650331198351304,-1.1562116390143167,-0.5019719744610606,0,0,1,0
-0.27418481906944553,-0.8131417826492675,0.9490170376378977,-0.4705506120961229,0,0,1,0
-0.27418481906944553,-0.5063507651525057,0.9490170376378977,-0.43912924973118533,0,0,0,1
-0.27418481906944553,-0.3445882286542131,0.04677617621552012,-0.3919972061837789,0,0,1,0
-0.27418481906944553,-0.1828256921559205,0.24727414542049292,-0.36057584381884134,0,0,0,1
-0.27418481906944553,0.8156396193335407,-0.755215700604371,-0.3134438002714349,0,0,0,1
-0.27418481906944553,-0.032219192657510165,-0.8554646852068575,-0.2663117567240285,0,0,1,0
-0.27418481906944553,-0.5119287836524469,0.1470251608180065,-0.23489039435909093,0,0,1,0
-0.27418481906944553,-0.28323002515486073,-0.053472808386966275,-0.2034690319941533,0,0,0,1
-0.27418481906944553,-0.6234891536512693,1.049266022240384,-0.15633698844674693,0,0,0,1
-0.27418481906944553,-0.6402232091510927,0.1470251608180065,-0.10920494489934052,0,0,0,1
-0.27418481906944553,-0.3724783211539187,0.04677617621552012,-0.06207290135193413,0,0,1,0
-0.27418481906944553,-0.5621309501519169,0.5480210992279521,-0.030651538986996525,0,0,1,0
-0.27418481906944553,-0.17724767365597938,0.24727414542049292,0.0007698233779410748,0,0,1,0
-0.27418481906944553,-0.8131417826492675,1.2497639914453569,0.03219118574287867,0,0,1,0
-0.27418481906944553,-1.4267238176427912,1.2497639914453569,0.06361254810781627,0,0,1,0
-0.27418481906944553,0.5869408608359546,-0.9557136698093438,0.09503391047275388,0,0,1,0
-0.27418481906944553,-0.2274498401554495,0.6482700838304385,0.12645527283769148,0,0,1,0
-0.27418481906944553,-0.7740956531496797,0.04677617621552012,0.15787663520262907,0,0,1,0
-0.27418481906944553,0.7821715083338939,-0.8554646852068575,0.18929799756756668,0,1,0,0
-0.27418481906944553,0.4419123798374854,-0.9557136698093438,0.26785140347991065,0,0,0,1
-0.27418481906944553,0.9774021558318333,-0.9557136698093438,0.31498344702731707,0,1,0,0
-0.27418481906944553,0.19647956584007592,-0.45446874679691185,0.39353685293966106,0,0,1,0
-0.27418481906944553,0.19647956584007592,-0.35421976219442547,0.42495821530459865,0,0,1,0
-0.27418481906944553,-0.3724783211539187,0.04677617621552012,0.45637957766953624,0,0,1,0
-0.27418481906944553,0.07376315884137119,-0.6549667160018846,0.4878009400344739,0,0,1,0
-0.27418481906944553,0.3582421023383685,-0.8554646852068575,0.5192223023994115,0,0,1,0
-0.27418481906944553,-1.0362625226469124,0.7485190684329249,0.5506436647643491,0,1,0,0
-0.27418481906944553,0.8435297118332463,-0.9557136698093438,0.6291970706766931,0,0,1,0
-0.27418481906944553,1.1503207293300082,-1.3567096082192895,0.6606184330416307,0,0,0,1
-0.27418481906944553,-0.09357739615686253,0.5480210992279521,0.7077504765890371,0,0,1,0
0.2223469068802681,0.5702068053361312,-0.5547177313993983,0.7391718389539746,0,1,0,0
-0.27418481906944553,0.31919597283878065,-1.1562116390143167,0.8177252448663187,0,0,1,0
-0.27418481906944553,-0.23302785865539064,-0.2539707775919391,0.8491466072312562,0,1,0,0
-0.27418481906944553,-0.9358581896479723,1.2497639914453569,0.9277000131436003,0,0,1,0
-0.27418481906944553,-0.5230848206523291,0.1470251608180065,0.9591213755085378,0,0,0,1
-0.27418481906944553,0.1406993808406647,0.04677617621552012,1.0062534190559442,0,0,1,0
-0.27418481906944553,-0.5565529316519758,0.44777211462546573,1.0376747814208818,0,0,1,0
-0.27418481906944553,-1.0418405411468536,1.2497639914453569,1.0690961437858195,0,0,1,0
-0.27418481906944553,0.11838730684090018,-0.45446874679691185,1.100517506150757,0,0,1,0
-0.27418481906944553,0.4307563428376031,0.24727414542049292,1.1319388685156946,0,0,0,1
-0.27418481906944553,1.6523423943247093,-1.6574565620267487,1.179070912063101,0,0,1,0
-0.27418481906944553,0.6148309533356602,-0.755215700604371,1.2104922744280386,0,0,0,1
-0.27418481906944553,-0.48403869115274123,0.7485190684329249,1.2576243179754452,0,0,1,0
-0.27418481906944553,3.3759501108065164,-2.258950469641667,1.2890456803403827,0,0,1,0
-0.27418481906944553,0.08491919584125344,0.1470251608180065,1.3204670427053202,0,0,1,0
-0.27418481906944553,1.6077182463251802,-1.4569585928217759,1.3518884050702578,0,0,1,0
